timestamp,bid,ask,trade_price,volume,side
2025-10-24 13:00:22.500000+00:00,145649.9396,145824.7138,145713.5423,0,buy
2025-10-24 13:00:23+00:00,145621.3691,145854.0854,145645.6497,0,sell
2025-10-24 13:00:23.500000+00:00,145647.079,145829.5186,145610.6295,0,sell
2025-10-24 13:00:24+00:00,145614.1762,145862.9582,145998.0922,0,buy
2025-10-24 13:00:24.500000+00:00,145638.1133,145839.1793,145976.2328,0,buy
2025-10-24 13:00:25+00:00,145625.0919,145853.4985,145869.2082,0,buy
2025-10-24 13:00:25.500000+00:00,145629.9842,145849.1442,145636.7117,0,sell
2025-10-24 13:00:26+00:00,145598.8615,145880.9182,145918.1348,0,buy
2025-10-24 13:00:26.500000+00:00,145610.1543,145870.7063,145726.9796,0,sell
2025-10-24 13:00:27+00:00,145583.6754,145898.0298,145807.0248,0,buy
2025-10-24 13:00:27.500000+00:00,145649.5688,145832.8399,145790.0678,0,buy
2025-10-24 13:00:28+00:00,145648.6187,145834.0396,145790.2506,0,sell
2025-10-24 13:00:28.500000+00:00,145629.1724,145854.3606,145639.6858,0,sell
2025-10-24 13:00:29+00:00,145612.1347,145872.3031,145513.8805,0,sell
2025-10-24 13:00:29.500000+00:00,145645.9767,145839.3668,145739.9292,0,sell
2025-10-24 13:00:30+00:00,145662.3945,145823.2844,145769.038,0,sell
2025-10-24 13:00:30.500000+00:00,145593.8988,145892.5905,145754.3914,0,buy
2025-10-24 13:00:31+00:00,145608.3929,145878.5769,145506.5885,0,sell
2025-10-24 13:00:31.500000+00:00,145644.7871,145842.889,145610.0918,0,sell
2025-10-24 13:00:32+00:00,145637.672,145851.2806,145785.1829,0,buy
2025-10-24 13:00:32.500000+00:00,145608.546,145881.285,145987.6973,0,buy
2025-10-24 13:00:33+00:00,145635.6633,145854.5102,145765.2108,0,sell
2025-10-24 13:00:33.500000+00:00,145635.262,145855.9345,145561.6719,0,sell
2025-10-24 13:00:34+00:00,145659.9071,145831.8456,145690.8379,0,sell
2025-10-24 13:00:34.500000+00:00,145639.908,145852.3018,145902.3877,0,buy
2025-10-24 13:00:35+00:00,145670.8358,145822.3782,145872.4166,0,buy
2025-10-24 13:00:35.500000+00:00,145609.8892,145884.3752,145963.8292,0,buy
2025-10-24 13:00:36+00:00,145612.1913,145882.3761,145629.938,0,sell
2025-10-24 13:00:36.500000+00:00,145637.0795,145858.6535,145608.9665,0,sell
2025-10-24 13:00:37+00:00,145624.2433,145871.0834,145540.6445,0,sell
2025-10-24 13:00:37.500000+00:00,145608.9238,145887.3887,145745.7451,0,buy
2025-10-24 13:00:38+00:00,145615.7056,145880.6069,145862.3645,0,buy
2025-10-24 13:00:38.500000+00:00,145677.2951,145819.0174,145633.0836,0,sell
2025-10-24 13:00:39+00:00,145606.0003,145890.3122,145925.9348,0,buy
2025-10-24 13:00:39.500000+00:00,145637.2253,145859.0872,145768.1591,0,sell
2025-10-24 13:00:40+00:00,145676.0849,145820.2276,145960.2246,0,buy
2025-10-24 13:00:40.500000+00:00,145640.0595,145856.253,145806.2977,0,buy
2025-10-24 13:00:41+00:00,145667.3637,145828.9488,145720.7086,0,buy
2025-10-24 13:00:41.500000+00:00,145624.2046,145872.1079,145770.5525,0,buy
2025-10-24 13:00:42+00:00,145630.8305,145865.482,145820.4584,0,buy
2025-10-24 13:00:42.500000+00:00,145659.393,145836.9195,145651.8075,0,sell
2025-10-24 13:00:43+00:00,145660.3953,145835.9172,145702.0015,0,buy
2025-10-24 13:00:43.500000+00:00,145627.8256,145868.4869,145803.8936,0,buy
2025-10-24 13:00:44+00:00,145641.1851,145855.1274,145815.5336,0,buy
2025-10-24 13:00:44.500000+00:00,145661.4778,145834.8347,145890.3671,0,buy
2025-10-24 13:00:45+00:00,145654.1427,145842.1698,145776.7463,0,sell
2025-10-24 13:00:45.500000+00:00,145634.1671,145862.1454,145797.0552,0,buy
2025-10-24 13:00:46+00:00,145625.4181,145870.8944,145786.0995,0,buy
2025-10-24 13:00:46.500000+00:00,145622.2843,145874.0282,145869.5128,0,buy
2025-10-24 13:00:47+00:00,145671.9706,145824.3419,145896.5165,0,buy
2025-10-24 13:00:47.500000+00:00,145608.9622,145887.3503,145815.1176,0,buy
2025-10-24 13:00:48+00:00,145626.2403,145870.0722,145879.441,0,buy
2025-10-24 13:00:48.500000+00:00,145632.0405,145864.272,145848.9307,0,buy
2025-10-24 13:00:49+00:00,145673.9656,145822.3469,145786.5575,0,buy
2025-10-24 13:00:49.500000+00:00,145634.397,145861.9155,145810.0118,0,buy
2025-10-24 13:00:50+00:00,145652.9807,145843.3318,145957.2434,0,buy
2025-10-24 13:00:50.500000+00:00,145662.4902,145833.8223,145714.6672,0,sell
2025-10-24 13:00:51+00:00,145639.0194,145857.2931,145868.1176,0,buy
2025-10-24 13:00:51.500000+00:00,145606.4903,145889.8222,145677.9654,0,sell
2025-10-24 13:00:52+00:00,145661.5216,145834.7909,145794.8561,0,buy
2025-10-24 13:00:52.500000+00:00,145643.0064,145853.3061,145663.6231,0,sell
2025-10-24 13:00:53+00:00,145669.4209,145826.8916,145725.6466,0,buy
2025-10-24 13:00:53.500000+00:00,145626.5374,145869.7751,145770.7825,0,buy
2025-10-24 13:00:54+00:00,145651.7962,145844.5163,145960.2484,0,buy
2025-10-24 13:00:54.500000+00:00,145657.7339,145838.5786,145845.728,0,buy
2025-10-24 13:00:55+00:00,145632.9323,145863.3802,145833.5819,0,buy
2025-10-24 13:00:55.500000+00:00,145639.9434,145856.3691,145746.4083,0,sell
2025-10-24 13:00:56+00:00,145651.4546,145844.8579,145894.0494,0,buy
2025-10-24 13:00:56.500000+00:00,145622.3306,145873.9819,145638.8625,0,sell
2025-10-24 13:00:57+00:00,145675.342,145820.9705,145584.162,0,sell
2025-10-24 13:00:57.500000+00:00,145626.9661,145869.3464,145847.5934,0,buy
2025-10-24 13:00:58+00:00,145674.4268,145821.8857,145854.1473,0,buy
2025-10-24 13:00:58.500000+00:00,145637.7939,145858.5186,145882.2172,0,buy
2025-10-24 13:00:59+00:00,145640.2898,145856.0227,145725.2842,0,buy
2025-10-24 13:00:59.500000+00:00,145665.3206,145830.9919,145724.3645,0,buy
2025-10-24 13:01:00+00:00,145635.7842,145851.1449,145863.3675,0,buy
2025-10-24 13:01:00.500000+00:00,145620.9781,145866.7317,145688.6118,0,sell
2025-10-24 13:01:01+00:00,145623.7557,145866.8497,145725.458,0,sell
2025-10-24 13:01:01.500000+00:00,145612.6211,145878.4951,145875.4098,0,buy
2025-10-24 13:01:02+00:00,145628.3904,145865.7957,145885.6174,0,buy
2025-10-24 13:01:02.500000+00:00,145634.5122,145862.2158,145498.7651,0,sell
2025-10-24 13:01:03+00:00,145662.2552,145833.6086,145799.486,0,sell
2025-10-24 13:01:03.500000+00:00,145617.1356,145881.8088,145609.6259,0,sell
2025-10-24 13:01:04+00:00,145640.974,145860.8386,145956.7904,0,buy
2025-10-24 13:01:04.500000+00:00,145641.6159,145861.5444,145889.6285,0,buy
2025-10-24 13:01:05+00:00,145652.9168,145852.5472,145909.8056,0,buy
2025-10-24 13:01:05.500000+00:00,145650.7814,145855.8925,145921.4596,0,buy
2025-10-24 13:01:06+00:00,145649.2996,145859.7601,145944.5698,0,buy
2025-10-24 13:01:06.500000+00:00,145655.6909,145855.0961,145891.8199,0,buy
2025-10-24 13:01:07+00:00,145641.6535,145871.9661,145733.2129,0,buy
2025-10-24 13:01:07.500000+00:00,145628.6679,145886.2052,145489.2342,0,sell
2025-10-24 13:01:08+00:00,145647.2972,145869.5329,145734.3312,0,sell
2025-10-24 13:01:08.500000+00:00,145626.4849,145891.7146,145583.0042,0,sell
2025-10-24 13:01:09+00:00,145662.0121,145858.0322,145895.2276,0,buy
2025-10-24 13:01:09.500000+00:00,145620.8558,145901.1257,145761.8411,0,sell
2025-10-24 13:01:10+00:00,145662.6507,145861.8129,145931.1212,0,buy
2025-10-24 13:01:10.500000+00:00,145621.7935,145903.9927,145790.326,0,buy
2025-10-24 13:01:11+00:00,145684.166,145844.0203,145766.3169,0,buy
2025-10-24 13:01:11.500000+00:00,145676.4345,145854.9107,145714.2698,0,buy
2025-10-24 13:01:12+00:00,145657.6304,145874.763,145927.175,0,buy
2025-10-24 13:01:12.500000+00:00,145652.2771,145881.1694,146012.4512,0,buy
2025-10-24 13:01:13+00:00,145637.3629,145899.0601,145627.8678,0,sell
2025-10-24 13:01:13.500000+00:00,145663.9451,145873.2402,145566.9428,0,sell
2025-10-24 13:01:14+00:00,145656.0002,145881.9327,145659.6965,0,sell
2025-10-24 13:01:14.500000+00:00,145650.1838,145890.3746,145795.9917,0,buy
2025-10-24 13:01:15+00:00,145675.221,145866.6267,145631.5549,0,sell
2025-10-24 13:01:15.500000+00:00,145675.2259,145869.5926,146006.4482,0,buy
2025-10-24 13:01:16+00:00,145633.0981,145913.8799,145532.2897,0,sell
2025-10-24 13:01:16.500000+00:00,145678.1722,145871.8746,145597.8862,0,sell
2025-10-24 13:01:17+00:00,145661.7274,145889.265,145685.0584,0,sell
2025-10-24 13:01:17.500000+00:00,145700.0644,145852.4409,145962.5481,0,buy
2025-10-24 13:01:18+00:00,145681.6383,145873.5054,145814.3984,0,sell
2025-10-24 13:01:18.500000+00:00,145676.5925,145878.3032,145766.771,0,sell
2025-10-24 13:01:19+00:00,145655.5258,145902.9954,145876.2815,0,buy
2025-10-24 13:01:19.500000+00:00,145627.1061,145933.6913,145863.5712,0,buy
2025-10-24 13:01:20+00:00,145671.9428,145889.1649,145807.5204,0,buy
2025-10-24 13:01:20.500000+00:00,145633.8496,145931.0077,145510.3902,0,sell
2025-10-24 13:01:21+00:00,145674.1154,145892.0718,145919.0349,0,buy
2025-10-24 13:01:21.500000+00:00,145648.4516,145919.1018,145604.1188,0,sell
2025-10-24 13:01:22+00:00,145660.8455,145909.346,146019.8373,0,buy
2025-10-24 13:01:22.500000+00:00,145636.8993,145936.3468,145683.0522,0,sell
2025-10-24 13:01:23+00:00,145659.5525,145914.1174,145712.0309,0,sell
2025-10-24 13:01:23.500000+00:00,145667.3735,145908.2415,145740.9986,0,sell
2025-10-24 13:01:24+00:00,145682.8201,145894.1937,145965.2466,0,buy
2025-10-24 13:01:24.500000+00:00,145676.7678,145901.8686,145994.6526,0,buy
2025-10-24 13:01:25+00:00,145680.8887,145900.8322,145838.6896,0,buy
2025-10-24 13:01:25.500000+00:00,145653.9129,145928.5158,145794.0862,0,sell
2025-10-24 13:01:26+00:00,145712.8851,145872.0968,145724.5379,0,sell
2025-10-24 13:01:26.500000+00:00,145667.5815,145918.911,145553.0811,0,sell
2025-10-24 13:01:27+00:00,145679.7333,145909.3328,145633.6613,0,sell
2025-10-24 13:01:27.500000+00:00,145651.5865,145939.2753,145777.4377,0,sell
2025-10-24 13:01:28+00:00,145697.0443,145896.2127,145956.9558,0,buy
2025-10-24 13:01:28.500000+00:00,145683.439,145910.6239,145934.603,0,buy
2025-10-24 13:01:29+00:00,145662.5815,145933.5493,146041.9886,0,buy
2025-10-24 13:01:29.500000+00:00,145722.7271,145874.8016,145859.3794,0,sell
2025-10-24 13:01:30+00:00,145702.7758,145897.0284,145564.2378,0,sell
2025-10-24 13:01:30.500000+00:00,145683.5407,145918.7418,145867.2647,0,buy
2025-10-24 13:01:31+00:00,145658.6343,145945.8147,145642.8748,0,sell
2025-10-24 13:01:31.500000+00:00,145694.667,145910.4949,146055.5663,0,buy
2025-10-24 13:01:32+00:00,145726.4784,145881.8467,145967.8614,0,buy
2025-10-24 13:01:32.500000+00:00,145744.0189,145866.5476,145662.6266,0,sell
2025-10-24 13:01:33+00:00,145691.2133,145920.5864,145625.1451,0,sell
2025-10-24 13:01:33.500000+00:00,145710.347,145904.384,145608.6581,0,sell
2025-10-24 13:01:34+00:00,145683.803,145930.9553,145971.3857,0,buy
2025-10-24 13:01:34.500000+00:00,145700.975,145915.3491,145849.4582,0,buy
2025-10-24 13:01:35+00:00,145700.5631,145917.2824,145621.8715,0,sell
2025-10-24 13:01:35.500000+00:00,145696.3473,145925.7083,145788.8691,0,buy
2025-10-24 13:01:36+00:00,145729.6944,145893.6652,145721.8862,0,sell
2025-10-24 13:01:36.500000+00:00,145671.4413,145953.3155,145579.8214,0,sell
2025-10-24 13:01:37+00:00,145696.5898,145930.3022,145797.0573,0,sell
2025-10-24 13:01:37.500000+00:00,145694.3527,145933.0535,145731.1319,0,sell
2025-10-24 13:01:38+00:00,145700.0445,145927.3617,145694.6601,0,sell
2025-10-24 13:01:38.500000+00:00,145688.8355,145938.5708,145829.1711,0,buy
2025-10-24 13:01:39+00:00,145719.1369,145908.2693,145905.8165,0,buy
2025-10-24 13:01:39.500000+00:00,145664.9526,145962.4537,145986.3832,0,buy
2025-10-24 13:01:40+00:00,145685.9562,145941.45,145928.3795,0,buy
2025-10-24 13:01:40.500000+00:00,145718.6171,145908.7892,145784.0217,0,buy
2025-10-24 13:01:41+00:00,145714.2357,145913.1705,145653.5203,0,sell
2025-10-24 13:01:41.500000+00:00,145757.3581,145870.0482,145862.339,0,sell
2025-10-24 13:01:42+00:00,145725.4926,145901.9136,146043.9237,0,buy
2025-10-24 13:01:42.500000+00:00,145705.3864,145922.0199,145921.6954,0,buy
2025-10-24 13:01:43+00:00,145671.4604,145955.9458,145528.6356,0,sell
2025-10-24 13:01:43.500000+00:00,145685.1531,145942.2531,145947.4229,0,buy
2025-10-24 13:01:44+00:00,145709.7491,145917.6571,145794.6714,0,buy
2025-10-24 13:01:44.500000+00:00,145719.2592,145908.147,145800.9675,0,buy
2025-10-24 13:01:45+00:00,145665.0237,145962.3825,145577.6685,0,sell
2025-10-24 13:01:45.500000+00:00,145690.3263,145937.08,145821.6635,0,buy
2025-10-24 13:01:46+00:00,145673.7361,145953.6702,146081.0037,0,buy
2025-10-24 13:01:46.500000+00:00,145684.1192,145943.287,145955.3409,0,buy
2025-10-24 13:01:47+00:00,145689.0713,145938.335,145776.9882,0,sell
2025-10-24 13:01:47.500000+00:00,145695.7365,145931.6697,146023.5556,0,buy
2025-10-24 13:01:48+00:00,145675.5287,145951.8775,145993.7884,0,buy
2025-10-24 13:01:48.500000+00:00,145700.0209,145927.3853,145994.9758,0,buy
2025-10-24 13:01:49+00:00,145718.5907,145908.8156,145636.7592,0,sell
2025-10-24 13:01:49.500000+00:00,145714.9264,145912.4798,145667.393,0,sell
2025-10-24 13:01:50+00:00,145692.9074,145934.4989,145692.3816,0,sell
2025-10-24 13:01:50.500000+00:00,145716.8908,145910.5154,145780.7736,0,sell
2025-10-24 13:01:51+00:00,145703.5116,145923.8946,145976.4938,0,buy
2025-10-24 13:01:51.500000+00:00,145701.7175,145925.6887,145788.709,0,buy
2025-10-24 13:01:52+00:00,145709.9722,145917.434,145776.1738,0,sell
2025-10-24 13:01:52.500000+00:00,145740.8382,145886.568,145719.1209,0,sell
2025-10-24 13:01:53+00:00,145731.1529,145896.2534,145597.112,0,sell
2025-10-24 13:01:53.500000+00:00,145736.3717,145891.0345,145759.3035,0,sell
2025-10-24 13:01:54+00:00,145667.5119,145959.8944,146068.904,0,buy
2025-10-24 13:01:54.500000+00:00,145714.3796,145913.0267,145691.5668,0,sell
2025-10-24 13:01:55+00:00,145690.0752,145937.331,145605.7679,0,sell
2025-10-24 13:01:55.500000+00:00,145738.8218,145888.5845,145777.1686,0,sell
2025-10-24 13:01:56+00:00,145718.0252,145909.3811,145837.232,0,sell
2025-10-24 13:01:56.500000+00:00,145695.6858,145931.7204,145855.1189,0,buy
2025-10-24 13:01:57+00:00,145704.9018,145922.5045,146030.706,0,buy
2025-10-24 13:01:57.500000+00:00,145678.6929,145948.7134,145953.0385,0,buy
2025-10-24 13:01:58+00:00,145679.217,145948.1893,145916.3964,0,buy
2025-10-24 13:01:58.500000+00:00,145742.394,145885.0123,145671.8935,0,sell
2025-10-24 13:01:59+00:00,145732.6602,145894.7461,145625.0727,0,sell
2025-10-24 13:01:59.500000+00:00,145678.9532,145948.4531,145665.4894,0,sell
2025-10-24 13:02:00+00:00,145698.1392,145977.7196,145978.4688,0,buy
2025-10-24 13:02:00.500000+00:00,145716.7486,145959.9111,145856.6807,0,buy
2025-10-24 13:02:01+00:00,145743.7803,145935.8727,145829.3881,0,buy
2025-10-24 13:02:01.500000+00:00,145734.8978,145945.4777,145749.3342,0,sell
2025-10-24 13:02:02+00:00,145732.8394,145948.5159,145950.3087,0,buy
2025-10-24 13:02:02.500000+00:00,145721.8035,145961.8519,145846.7361,0,buy
2025-10-24 13:02:03+00:00,145760.3003,145926.1374,145804.087,0,sell
2025-10-24 13:02:03.500000+00:00,145721.3257,145966.3402,145838.2838,0,buy
2025-10-24 13:02:04+00:00,145739.5681,145948.9957,146093.4462,0,buy
2025-10-24 13:02:04.500000+00:00,145703.0957,145987.0879,146044.0331,0,buy
2025-10-24 13:02:05+00:00,145749.9451,145941.8753,145622.3532,0,sell
2025-10-24 13:02:05.500000+00:00,145744.6744,145950.2112,146095.1972,0,buy
2025-10-24 13:02:06+00:00,145728.7975,145966.6871,146002.8564,0,buy
2025-10-24 13:02:06.500000+00:00,145713.1324,145984.0014,145962.4201,0,buy
2025-10-24 13:02:07+00:00,145770.0744,145929.0412,145903.9792,0,buy
2025-10-24 13:02:07.500000+00:00,145745.6592,145954.5997,145813.7557,0,sell
2025-10-24 13:02:08+00:00,145754.0141,145947.565,145877.4556,0,buy
2025-10-24 13:02:08.500000+00:00,145798.916,145904.3211,145693.0979,0,sell
2025-10-24 13:02:09+00:00,145775.4323,145929.5001,145853.9674,0,buy
2025-10-24 13:02:09.500000+00:00,145739.8851,145966.6881,145827.7771,0,sell
2025-10-24 13:02:10+00:00,145745.2713,145963.3829,145977.3836,0,buy
2025-10-24 13:02:10.500000+00:00,145732.8686,145976.9987,146077.5352,0,buy
2025-10-24 13:02:11+00:00,145747.1542,145964.7434,145913.5611,0,buy
2025-10-24 13:02:11.500000+00:00,145767.54,145945.4878,145760.5484,0,sell
2025-10-24 13:02:12+00:00,145777.9942,145936.7497,146019.9385,0,buy
2025-10-24 13:02:12.500000+00:00,145783.4657,145931.647,145916.2263,0,sell
2025-10-24 13:02:13+00:00,145764.4886,145954.0003,145746.2981,0,sell
2025-10-24 13:02:13.500000+00:00,145727.7359,145992.0299,146091.5589,0,buy
2025-10-24 13:02:14+00:00,145704.2936,146017.485,145819.4343,0,sell
2025-10-24 13:02:14.500000+00:00,145764.3833,145956.6691,145797.5982,0,sell
2025-10-24 13:02:15+00:00,145752.7405,145972.9353,146042.2531,0,buy
2025-10-24 13:02:15.500000+00:00,145770.0639,145955.8897,146008.5003,0,buy
2025-10-24 13:02:16+00:00,145762.7578,145965.5678,145823.1371,0,buy
2025-10-24 13:02:16.500000+00:00,145750.8868,145977.7647,145820.1209,0,sell
2025-10-24 13:02:17+00:00,145785.7094,145945.558,146025.7269,0,buy
2025-10-24 13:02:17.500000+00:00,145777.8012,145954.0825,145686.0182,0,sell
2025-10-24 13:02:18+00:00,145731.538,146002.2248,145862.3386,0,buy
2025-10-24 13:02:18.500000+00:00,145743.3237,145993.5882,146130.1973,0,buy
2025-10-24 13:02:19+00:00,145737.4367,145999.8273,145703.0251,0,sell
2025-10-24 13:02:19.500000+00:00,145776.7219,145962.4082,145851.8815,0,buy
2025-10-24 13:02:20+00:00,145732.1071,146009.0363,145740.9391,0,sell
2025-10-24 13:02:20.500000+00:00,145749.6949,145992.8432,146129.6352,0,buy
2025-10-24 13:02:21+00:00,145776.6518,145967.2984,145806.3557,0,sell
2025-10-24 13:02:21.500000+00:00,145743.1432,146002.5564,145815.4531,0,sell
2025-10-24 13:02:22+00:00,145753.0897,145995.4582,145948.2338,0,buy
2025-10-24 13:02:22.500000+00:00,145741.4692,146007.2161,145661.1994,0,sell
2025-10-24 13:02:23+00:00,145788.686,145961.7754,145994.7451,0,buy
2025-10-24 13:02:23.500000+00:00,145809.9162,145942.6772,145734.2971,0,sell
2025-10-24 13:02:24+00:00,145772.5569,145981.6898,145815.0673,0,sell
2025-10-24 13:02:24.500000+00:00,145774.6066,145981.3093,146073.554,0,buy
2025-10-24 13:02:25+00:00,145772.8508,145984.3549,145761.3463,0,sell
2025-10-24 13:02:25.500000+00:00,145763.2837,145994.4687,145829.8948,0,sell
2025-10-24 13:02:26+00:00,145756.6071,146004.4383,146017.5866,0,buy
2025-10-24 13:02:26.500000+00:00,145745.407,146015.5838,145872.9016,0,sell
2025-10-24 13:02:27+00:00,145763.5846,145999.8993,145680.0654,0,sell
2025-10-24 13:02:27.500000+00:00,145787.0752,145977.3921,146076.862,0,buy
2025-10-24 13:02:28+00:00,145767.0812,145999.4221,145769.5185,0,sell
2025-10-24 13:02:28.500000+00:00,145737.518,146030.8421,146049.8326,0,buy
2025-10-24 13:02:29+00:00,145759.089,146010.8869,145835.2107,0,sell
2025-10-24 13:02:29.500000+00:00,145768.0731,146003.5835,145992.358,0,buy
2025-10-24 13:02:30+00:00,145782.1562,145991.8386,145695.8636,0,sell
2025-10-24 13:02:30.500000+00:00,145796.6544,145978.2616,145864.6165,0,sell
2025-10-24 13:02:31+00:00,145804.8116,145971.3042,146054.1551,0,buy
2025-10-24 13:02:31.500000+00:00,145770.0856,146008.3783,145625.8402,0,sell
2025-10-24 13:02:32+00:00,145797.8687,145982.3512,145759.3608,0,sell
2025-10-24 13:02:32.500000+00:00,145766.5876,146013.7962,145911.2618,0,buy
2025-10-24 13:02:33+00:00,145766.3247,146016.7788,145727.9326,0,sell
2025-10-24 13:02:33.500000+00:00,145791.1328,145993.6534,146058.4953,0,buy
2025-10-24 13:02:34+00:00,145778.5657,146007.239,145981.7233,0,buy
2025-10-24 13:02:34.500000+00:00,145764.3869,146024.0461,145619.5607,0,sell
2025-10-24 13:02:35+00:00,145818.5337,145970.6001,145699.8347,0,sell
2025-10-24 13:02:35.500000+00:00,145758.4077,146032.5124,145752.8609,0,sell
2025-10-24 13:02:36+00:00,145799.1063,145993.2541,145817.0351,0,sell
2025-10-24 13:02:36.500000+00:00,145783.5855,146010.5087,145813.7591,0,sell
2025-10-24 13:02:37+00:00,145765.6878,146029.3566,146124.2901,0,buy
2025-10-24 13:02:37.500000+00:00,145775.7653,146020.5472,145897.0308,0,buy
2025-10-24 13:02:38+00:00,145792.4571,146003.8554,145853.0137,0,sell
2025-10-24 13:02:38.500000+00:00,145798.6514,145997.6611,145803.687,0,sell
2025-10-24 13:02:39+00:00,145813.7182,145982.5943,145963.3303,0,buy
2025-10-24 13:02:39.500000+00:00,145792.9708,146003.3417,145921.7585,0,buy
2025-10-24 13:02:40+00:00,145755.6112,146040.7013,145881.8686,0,sell
2025-10-24 13:02:40.500000+00:00,145774.9275,146021.385,145751.9674,0,sell
2025-10-24 13:02:41+00:00,145762.0106,146034.3019,146007.9879,0,buy
2025-10-24 13:02:41.500000+00:00,145775.9936,146020.3189,145742.1249,0,sell
2025-10-24 13:02:42+00:00,145747.489,146048.8235,146008.5828,0,buy
2025-10-24 13:02:42.500000+00:00,145754.9592,146041.3533,145902.9636,0,buy
2025-10-24 13:02:43+00:00,145785.6494,146010.6631,146139.3509,0,buy
2025-10-24 13:02:43.500000+00:00,145827.4344,145968.8781,145948.3422,0,buy
2025-10-24 13:02:44+00:00,145777.4926,146018.8199,146013.8461,0,buy
2025-10-24 13:02:44.500000+00:00,145800.3906,145995.9219,145873.4609,0,buy
2025-10-24 13:02:45+00:00,145789.3348,146006.9777,146073.9973,0,buy
2025-10-24 13:02:45.500000+00:00,145749.9474,146046.3651,145650.5192,0,sell
2025-10-24 13:02:46+00:00,145810.582,145985.7305,145856.3535,0,sell
2025-10-24 13:02:46.500000+00:00,145782.128,146014.1845,145656.4516,0,sell
2025-10-24 13:02:47+00:00,145790.9245,146005.388,145931.5031,0,buy
2025-10-24 13:02:47.500000+00:00,145793.19,146003.1225,145720.1611,0,sell
2025-10-24 13:02:48+00:00,145768.7391,146027.5734,146108.3882,0,buy
2025-10-24 13:02:48.500000+00:00,145806.31,145990.0025,145986.3736,0,buy
